,Collection,BrandLine,Material,StyleCode,GridValue,Style,Region,Size,Color,Month,Demand,Color_Base,Color_Finish,Is_Multicolor,OpticalOrSun,BrandName
6456,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317426,NIKE 7172/53/DENIM/T,EMEA,53,DENIM/T,2023-09,0,blue,shiny,1.0,Sun,Nike
6457,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317426,NIKE 7172/53/DENIM/T,EMEA,53,DENIM/T,2023-10,0,blue,shiny,1.0,Sun,Nike
6458,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317426,NIKE 7172/53/DENIM/T,EMEA,53,DENIM/T,2023-11,0,blue,shiny,1.0,Sun,Nike
6459,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317426,NIKE 7172/53/DENIM/T,EMEA,53,DENIM/T,2023-12,0,blue,shiny,1.0,Sun,Nike
6460,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317426,NIKE 7172/53/DENIM/T,EMEA,53,DENIM/T,2024-01,0,blue,shiny,1.0,Sun,Nike
6461,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317426,NIKE 7172/53/DENIM/T,EMEA,53,DENIM/T,2024-02,4.0,blue,shiny,1.0,Sun,Nike
6462,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317426,NIKE 7172/53/DENIM/T,EMEA,53,DENIM/T,2024-03,2.0,blue,shiny,1.0,Sun,Nike
6463,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317426,NIKE 7172/53/DENIM/T,EMEA,53,DENIM/T,2024-04,16.0,blue,shiny,1.0,Sun,Nike
6464,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317426,NIKE 7172/53/DENIM/T,EMEA,53,DENIM/T,2024-05,22.0,blue,shiny,1.0,Sun,Nike
6465,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317426,NIKE 7172/53/DENIM/T,EMEA,53,DENIM/T,2024-06,20.0,blue,shiny,1.0,Sun,Nike
6466,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317426,NIKE 7172/53/DENIM/T,EMEA,53,DENIM/T,2024-07,16.0,blue,shiny,1.0,Sun,Nike
6467,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317426,NIKE 7172/53/DENIM/T,EMEA,53,DENIM/T,2024-08,12.0,blue,shiny,1.0,Sun,Nike
6468,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,AMER,51,BLACK,2023-09,0,black,shiny,0.0,Sun,Nike
6469,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,AMER,51,BLACK,2023-10,0,black,shiny,0.0,Sun,Nike
6470,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,AMER,51,BLACK,2023-11,0,black,shiny,0.0,Sun,Nike
6471,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,AMER,51,BLACK,2023-12,4.0,black,shiny,0.0,Sun,Nike
6472,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,AMER,51,BLACK,2024-01,18.0,black,shiny,0.0,Sun,Nike
6473,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,AMER,51,BLACK,2024-02,14.0,black,shiny,0.0,Sun,Nike
6474,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,AMER,51,BLACK,2024-03,23.0,black,shiny,0.0,Sun,Nike
6475,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,AMER,51,BLACK,2024-04,14.0,black,shiny,0.0,Sun,Nike
6476,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,AMER,51,BLACK,2024-05,10.0,black,shiny,0.0,Sun,Nike
6477,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,AMER,51,BLACK,2024-06,17.0,black,shiny,0.0,Sun,Nike
6478,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,AMER,51,BLACK,2024-07,9.0,black,shiny,0.0,Sun,Nike
6479,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,AMER,51,BLACK,2024-08,16.0,black,shiny,0.0,Sun,Nike
6480,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,EMEA,51,BLACK,2023-09,0,black,shiny,0.0,Sun,Nike
6481,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,EMEA,51,BLACK,2023-10,0,black,shiny,0.0,Sun,Nike
6482,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,EMEA,51,BLACK,2023-11,0,black,shiny,0.0,Sun,Nike
6483,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,EMEA,51,BLACK,2023-12,0,black,shiny,0.0,Sun,Nike
6484,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,EMEA,51,BLACK,2024-01,8.0,black,shiny,0.0,Sun,Nike
6485,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,EMEA,51,BLACK,2024-02,4.0,black,shiny,0.0,Sun,Nike
6486,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,EMEA,51,BLACK,2024-03,1.0,black,shiny,0.0,Sun,Nike
6487,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,EMEA,51,BLACK,2024-04,7.0,black,shiny,0.0,Sun,Nike
6488,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,EMEA,51,BLACK,2024-05,7.0,black,shiny,0.0,Sun,Nike
6489,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,EMEA,51,BLACK,2024-06,0,black,shiny,0.0,Sun,Nike
6490,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,EMEA,51,BLACK,2024-07,1.0,black,shiny,0.0,Sun,Nike
6491,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118001,NIKE 7173/51/BLACK,EMEA,51,BLACK,2024-08,2.0,black,shiny,0.0,Sun,Nike
6492,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,AMER,51,DARK TO,2023-09,0,tortoise,shiny,0.0,Sun,Nike
6493,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,AMER,51,DARK TO,2023-10,0,tortoise,shiny,0.0,Sun,Nike
6494,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,AMER,51,DARK TO,2023-11,0,tortoise,shiny,0.0,Sun,Nike
6495,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,AMER,51,DARK TO,2023-12,6.0,tortoise,shiny,0.0,Sun,Nike
6496,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,AMER,51,DARK TO,2024-01,32.0,tortoise,shiny,0.0,Sun,Nike
6497,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,AMER,51,DARK TO,2024-02,20.0,tortoise,shiny,0.0,Sun,Nike
6498,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,AMER,51,DARK TO,2024-03,17.0,tortoise,shiny,0.0,Sun,Nike
6499,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,AMER,51,DARK TO,2024-04,18.0,tortoise,shiny,0.0,Sun,Nike
6500,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,AMER,51,DARK TO,2024-05,12.0,tortoise,shiny,0.0,Sun,Nike
6501,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,AMER,51,DARK TO,2024-06,11.0,tortoise,shiny,0.0,Sun,Nike
6502,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,AMER,51,DARK TO,2024-07,13.0,tortoise,shiny,0.0,Sun,Nike
6503,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,AMER,51,DARK TO,2024-08,13.0,tortoise,shiny,0.0,Sun,Nike
6504,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,EMEA,51,DARK TO,2023-09,0,tortoise,shiny,0.0,Sun,Nike
6505,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,EMEA,51,DARK TO,2023-10,0,tortoise,shiny,0.0,Sun,Nike
6506,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,EMEA,51,DARK TO,2023-11,0,tortoise,shiny,0.0,Sun,Nike
6507,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,EMEA,51,DARK TO,2023-12,0,tortoise,shiny,0.0,Sun,Nike
6508,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,EMEA,51,DARK TO,2024-01,10.0,tortoise,shiny,0.0,Sun,Nike
6509,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,EMEA,51,DARK TO,2024-02,2.0,tortoise,shiny,0.0,Sun,Nike
6510,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,EMEA,51,DARK TO,2024-03,3.0,tortoise,shiny,0.0,Sun,Nike
6511,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,EMEA,51,DARK TO,2024-04,1.0,tortoise,shiny,0.0,Sun,Nike
6512,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,EMEA,51,DARK TO,2024-05,3.0,tortoise,shiny,0.0,Sun,Nike
6513,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,EMEA,51,DARK TO,2024-06,1.0,tortoise,shiny,0.0,Sun,Nike
6514,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,EMEA,51,DARK TO,2024-07,1.0,tortoise,shiny,0.0,Sun,Nike
6515,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118239,NIKE 7173/51/DARK TO,EMEA,51,DARK TO,2024-08,0,tortoise,shiny,0.0,Sun,Nike
6516,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,AMER,51,OLIVE/B,2023-09,0,green,shiny,1.0,Sun,Nike
6517,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,AMER,51,OLIVE/B,2023-10,0,green,shiny,1.0,Sun,Nike
6518,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,AMER,51,OLIVE/B,2023-11,0,green,shiny,1.0,Sun,Nike
6519,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,AMER,51,OLIVE/B,2023-12,12.0,green,shiny,1.0,Sun,Nike
6520,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,AMER,51,OLIVE/B,2024-01,107.0,green,shiny,1.0,Sun,Nike
6521,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,AMER,51,OLIVE/B,2024-02,98.0,green,shiny,1.0,Sun,Nike
6522,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,AMER,51,OLIVE/B,2024-03,63.0,green,shiny,1.0,Sun,Nike
6523,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,AMER,51,OLIVE/B,2024-04,33.0,green,shiny,1.0,Sun,Nike
6524,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,AMER,51,OLIVE/B,2024-05,35.0,green,shiny,1.0,Sun,Nike
6525,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,AMER,51,OLIVE/B,2024-06,38.0,green,shiny,1.0,Sun,Nike
6526,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,AMER,51,OLIVE/B,2024-07,24.0,green,shiny,1.0,Sun,Nike
6527,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,AMER,51,OLIVE/B,2024-08,20.0,green,shiny,1.0,Sun,Nike
6528,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,EMEA,51,OLIVE/B,2023-09,0,green,shiny,1.0,Sun,Nike
6529,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,EMEA,51,OLIVE/B,2023-10,0,green,shiny,1.0,Sun,Nike
6530,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,EMEA,51,OLIVE/B,2023-11,0,green,shiny,1.0,Sun,Nike
6531,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,EMEA,51,OLIVE/B,2023-12,0,green,shiny,1.0,Sun,Nike
6532,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,EMEA,51,OLIVE/B,2024-01,11.0,green,shiny,1.0,Sun,Nike
6533,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,EMEA,51,OLIVE/B,2024-02,21.0,green,shiny,1.0,Sun,Nike
6534,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,EMEA,51,OLIVE/B,2024-03,27.0,green,shiny,1.0,Sun,Nike
6535,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,EMEA,51,OLIVE/B,2024-04,20.0,green,shiny,1.0,Sun,Nike
6536,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,EMEA,51,OLIVE/B,2024-05,18.0,green,shiny,1.0,Sun,Nike
6537,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,EMEA,51,OLIVE/B,2024-06,14.0,green,shiny,1.0,Sun,Nike
6538,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,EMEA,51,OLIVE/B,2024-07,12.0,green,shiny,1.0,Sun,Nike
6539,KO,NIKE OPTICAL,NK7173,NIKE 7173,5118317,NIKE 7173/51/OLIVE/B,EMEA,51,OLIVE/B,2024-08,5.0,green,shiny,1.0,Sun,Nike
6540,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,AMER,51,CHARCOA,2023-09,0,grey,shiny,0.0,Sun,Nike
6541,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,AMER,51,CHARCOA,2023-10,0,grey,shiny,0.0,Sun,Nike
6542,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,AMER,51,CHARCOA,2023-11,0,grey,shiny,0.0,Sun,Nike
6543,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,AMER,51,CHARCOA,2023-12,0,grey,shiny,0.0,Sun,Nike
6544,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,AMER,51,CHARCOA,2024-01,26.0,grey,shiny,0.0,Sun,Nike
6545,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,AMER,51,CHARCOA,2024-02,4.0,grey,shiny,0.0,Sun,Nike
6546,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,AMER,51,CHARCOA,2024-03,83.0,grey,shiny,0.0,Sun,Nike
6547,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,AMER,51,CHARCOA,2024-04,48.0,grey,shiny,0.0,Sun,Nike
6548,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,AMER,51,CHARCOA,2024-05,61.0,grey,shiny,0.0,Sun,Nike
6549,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,AMER,51,CHARCOA,2024-06,60.0,grey,shiny,0.0,Sun,Nike
6550,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,AMER,51,CHARCOA,2024-07,33.0,grey,shiny,0.0,Sun,Nike
6551,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,AMER,51,CHARCOA,2024-08,17.0,grey,shiny,0.0,Sun,Nike
6552,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,EMEA,51,CHARCOA,2023-09,0,grey,shiny,0.0,Sun,Nike
6553,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,EMEA,51,CHARCOA,2023-10,0,grey,shiny,0.0,Sun,Nike
6554,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,EMEA,51,CHARCOA,2023-11,0,grey,shiny,0.0,Sun,Nike
6555,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,EMEA,51,CHARCOA,2023-12,0,grey,shiny,0.0,Sun,Nike
6556,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,EMEA,51,CHARCOA,2024-01,0,grey,shiny,0.0,Sun,Nike
6557,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,EMEA,51,CHARCOA,2024-02,14.0,grey,shiny,0.0,Sun,Nike
6558,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,EMEA,51,CHARCOA,2024-03,30.0,grey,shiny,0.0,Sun,Nike
6559,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,EMEA,51,CHARCOA,2024-04,17.0,grey,shiny,0.0,Sun,Nike
6560,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,EMEA,51,CHARCOA,2024-05,10.0,grey,shiny,0.0,Sun,Nike
6561,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,EMEA,51,CHARCOA,2024-06,7.0,grey,shiny,0.0,Sun,Nike
6562,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,EMEA,51,CHARCOA,2024-07,33.0,grey,shiny,0.0,Sun,Nike
6563,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118029,NIKE 7176/51/CHARCOA,EMEA,51,CHARCOA,2024-08,7.0,grey,shiny,0.0,Sun,Nike
6564,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,AMER,51,MINK/CR,2023-09,0,brown,shiny,1.0,Sun,Nike
6565,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,AMER,51,MINK/CR,2023-10,0,brown,shiny,1.0,Sun,Nike
6566,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,AMER,51,MINK/CR,2023-11,0,brown,shiny,1.0,Sun,Nike
6567,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,AMER,51,MINK/CR,2023-12,0,brown,shiny,1.0,Sun,Nike
6568,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,AMER,51,MINK/CR,2024-01,34.0,brown,shiny,1.0,Sun,Nike
6569,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,AMER,51,MINK/CR,2024-02,10.0,brown,shiny,1.0,Sun,Nike
6570,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,AMER,51,MINK/CR,2024-03,93.0,brown,shiny,1.0,Sun,Nike
6571,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,AMER,51,MINK/CR,2024-04,80.0,brown,shiny,1.0,Sun,Nike
6572,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,AMER,51,MINK/CR,2024-05,75.0,brown,shiny,1.0,Sun,Nike
6573,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,AMER,51,MINK/CR,2024-06,55.0,brown,shiny,1.0,Sun,Nike
6574,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,AMER,51,MINK/CR,2024-07,33.0,brown,shiny,1.0,Sun,Nike
6575,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,AMER,51,MINK/CR,2024-08,42.0,brown,shiny,1.0,Sun,Nike
6576,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,EMEA,51,MINK/CR,2023-09,0,brown,shiny,1.0,Sun,Nike
6577,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,EMEA,51,MINK/CR,2023-10,0,brown,shiny,1.0,Sun,Nike
6578,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,EMEA,51,MINK/CR,2023-11,0,brown,shiny,1.0,Sun,Nike
6579,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,EMEA,51,MINK/CR,2023-12,0,brown,shiny,1.0,Sun,Nike
6580,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,EMEA,51,MINK/CR,2024-01,0,brown,shiny,1.0,Sun,Nike
6581,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,EMEA,51,MINK/CR,2024-02,3.0,brown,shiny,1.0,Sun,Nike
6582,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,EMEA,51,MINK/CR,2024-03,2.0,brown,shiny,1.0,Sun,Nike
6583,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,EMEA,51,MINK/CR,2024-04,5.0,brown,shiny,1.0,Sun,Nike
6584,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,EMEA,51,MINK/CR,2024-05,13.0,brown,shiny,1.0,Sun,Nike
6585,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,EMEA,51,MINK/CR,2024-06,2.0,brown,shiny,1.0,Sun,Nike
6586,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,EMEA,51,MINK/CR,2024-07,3.0,brown,shiny,1.0,Sun,Nike
6587,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118275,NIKE 7176/51/MINK/CR,EMEA,51,MINK/CR,2024-08,1.0,brown,shiny,1.0,Sun,Nike
6588,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,AMER,51,LILAC B,2023-09,0,purple,shiny,0.0,Sun,Nike
6589,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,AMER,51,LILAC B,2023-10,0,purple,shiny,0.0,Sun,Nike
6590,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,AMER,51,LILAC B,2023-11,0,purple,shiny,0.0,Sun,Nike
6591,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,AMER,51,LILAC B,2023-12,0,purple,shiny,0.0,Sun,Nike
6592,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,AMER,51,LILAC B,2024-01,18.0,purple,shiny,0.0,Sun,Nike
6593,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,AMER,51,LILAC B,2024-02,7.0,purple,shiny,0.0,Sun,Nike
6594,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,AMER,51,LILAC B,2024-03,92.0,purple,shiny,0.0,Sun,Nike
6595,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,AMER,51,LILAC B,2024-04,69.0,purple,shiny,0.0,Sun,Nike
6596,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,AMER,51,LILAC B,2024-05,45.0,purple,shiny,0.0,Sun,Nike
6597,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,AMER,51,LILAC B,2024-06,46.0,purple,shiny,0.0,Sun,Nike
6598,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,AMER,51,LILAC B,2024-07,19.0,purple,shiny,0.0,Sun,Nike
6599,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,AMER,51,LILAC B,2024-08,24.0,purple,shiny,0.0,Sun,Nike
6600,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,EMEA,51,LILAC B,2023-09,0,purple,shiny,0.0,Sun,Nike
6601,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,EMEA,51,LILAC B,2023-10,0,purple,shiny,0.0,Sun,Nike
6602,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,EMEA,51,LILAC B,2023-11,0,purple,shiny,0.0,Sun,Nike
6603,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,EMEA,51,LILAC B,2023-12,0,purple,shiny,0.0,Sun,Nike
6604,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,EMEA,51,LILAC B,2024-01,0,purple,shiny,0.0,Sun,Nike
6605,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,EMEA,51,LILAC B,2024-02,0,purple,shiny,0.0,Sun,Nike
6606,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,EMEA,51,LILAC B,2024-03,0,purple,shiny,0.0,Sun,Nike
6607,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,EMEA,51,LILAC B,2024-04,7.0,purple,shiny,0.0,Sun,Nike
6608,KO,NIKE OPTICAL,NK7176,NIKE 7176,5118557,NIKE 7176/51/LILAC B,EMEA,51,LILAC B,2024-05,2.0,purple,shiny,0.0,Sun,Nike
