,_SHEET_TYPE,BASECURVE,EURORETAILPRICE,RELEASEDATE,PROTOTYPECODE,GENDER,FRAMECONSTRUCTION,SUNOPTICAL,SIZES,FIT,_BRAND,MATERIALCODE1,BRAND,RXABLE,MATERIALCODE2,COLORCODE,COLORDESCRIPTION,MADEIN,USWHOLESALEPRICE,EUROWHOLESALEPRICE,MATERIALNUMBER,RECOMMENDEDREASONS,USRETAILPRICE,FAMILY,FRAMESHAPE,NOTES,Color_Base,Color_Finish,Is_Multicolor,Date,Glasses_3m_avg_x,Sunglasses_3m_avg_x,acetate frame glasses_x,Calvin Klein frames_x,FSA glasses_x,Lacoste frames_x,metal frame glasses_x,Nike frames_x,Glasses_3m_avg_y,Sunglasses_3m_avg_y,acetate frame glasses_y,Calvin Klein frames_y,FSA glasses_y,Lacoste frames_y,metal frame glasses_y,Nike frames_y
126,Optical,4,"120,00",LACOSTE - SEP 2024,E8978C1,M,Full,Optical, 56-19-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,1,BLACK,CHINA ONLY,"62,50","45,00",L2960,,"170,00",STRIPES & PIPING,Rectangle,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
127,Optical,4,"120,00",LACOSTE - SEP 2024,E8978C1,M,Full,Optical,54-18-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,35,TRANSPARENT GREY,CHINA ONLY,"62,50","45,00",L2960,,"170,00",STRIPES & PIPING,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
128,Optical,4,"120,00",LACOSTE - SEP 2024,E8978C1,M,Full,Optical, 56-19-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,35,TRANSPARENT GREY,CHINA ONLY,"62,50","45,00",L2960,,"170,00",STRIPES & PIPING,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
129,Optical,4,"120,00",LACOSTE - SEP 2024,E8978C1,M,Full,Optical,54-18-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,301,TRANSPARENT GREEN,CHINA ONLY,"62,50","45,00",L2960,,"170,00",STRIPES & PIPING,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
130,Optical,4,"120,00",LACOSTE - SEP 2024,E8978C1,M,Full,Optical, 56-19-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,301,TRANSPARENT GREEN,CHINA ONLY,"62,50","45,00",L2960,,"170,00",STRIPES & PIPING,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
131,Optical,4,"120,00",LACOSTE - SEP 2024,E8978C1,M,Full,Optical,54-18-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,410,TRANSPARENT BLUE,CHINA ONLY,"62,50","45,00",L2960,,"170,00",STRIPES & PIPING,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
132,Optical,4,"120,00",LACOSTE - SEP 2024,E8978C1,M,Full,Optical, 56-19-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,410,TRANSPARENT BLUE,CHINA ONLY,"62,50","45,00",L2960,,"170,00",STRIPES & PIPING,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
133,Optical,4,"180,00",LACOSTE - SEP 2024,E8984D1,F,Full,Optical,53-15-140,GLOBAL,Lacoste,Plastic,LACOSTE,True,METAL,1,BLACK,CHINA ONLY,"92,50","67,00",L2961,POTENTIAL ADV,"250,00",PLISSÉ,Rectangle,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
134,Optical,4,"180,00",LACOSTE - SEP 2024,E8984D1,F,Full,Optical,53-15-140,GLOBAL,Lacoste,Plastic,LACOSTE,True,METAL,214,HAVANA,CHINA ONLY,"92,50","67,00",L2961,POTENTIAL ADV,"250,00",PLISSÉ,Rectangle,,tortoise,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
135,Optical,4,"180,00",LACOSTE - SEP 2024,E8984D1,F,Full,Optical,53-15-140,GLOBAL,Lacoste,Plastic,LACOSTE,True,METAL,301,GRADIENT GREEN,CHINA ONLY,"92,50","67,00",L2961,POTENTIAL ADV,"250,00",PLISSÉ,Rectangle,,green,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
136,Optical,4,"180,00",LACOSTE - SEP 2024,E8984D1,F,Full,Optical,53-15-140,GLOBAL,Lacoste,Plastic,LACOSTE,True,METAL,513,GRADIENT PURPLE,CHINA ONLY,"92,50","67,00",L2961,POTENTIAL ADV,"250,00",PLISSÉ,Rectangle,,purple,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
137,Optical,4,"160,00",LACOSTE - SEP 2024,E8838C1,F,Full,Optical,54-15-140,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,35,GREY,CHINA ONLY,"82,00","59,00",L2962,,"220,00",L.12.12 TRIM,Rectangle,,grey,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
138,Optical,4,"160,00",LACOSTE - SEP 2024,E8838C1,F,Full,Optical,54-15-140,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,210,BROWN,CHINA ONLY,"82,00","59,00",L2962,,"220,00",L.12.12 TRIM,Rectangle,,brown,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
139,Optical,4,"160,00",LACOSTE - SEP 2024,E8838C1,F,Full,Optical,54-15-140,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,275,KHAKI,CHINA ONLY,"82,00","59,00",L2962,,"220,00",L.12.12 TRIM,Rectangle,,beige,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
140,Optical,4,"160,00",LACOSTE - SEP 2024,E8838C1,F,Full,Optical,54-15-140,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,662,ROSE,CHINA ONLY,"82,00","59,00",L2962,,"220,00",L.12.12 TRIM,Rectangle,,pink,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
141,Optical,4,"135,00",LACOSTE - SEP 2024,E8765E1,M,Full,Optical,53-17-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,1,BLACK,CHINA ONLY,"69,50","50,00",L2963,,"190,00",EASY RIBBON,Rectangle,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
142,Optical,4,"135,00",LACOSTE - SEP 2024,E8765E1,M,Full,Optical,53-17-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,35,TRANSPARENT GREY,CHINA ONLY,"69,50","50,00",L2963,,"190,00",EASY RIBBON,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
143,Optical,4,"135,00",LACOSTE - SEP 2024,E8765E1,M,Full,Optical,53-17-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,214,HAVANA,CHINA ONLY,"69,50","50,00",L2963,,"190,00",EASY RIBBON,Rectangle,,tortoise,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
144,Optical,4,"135,00",LACOSTE - SEP 2024,E8765E1,M,Full,Optical,53-17-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,410,TRANSPARENT BLUE,CHINA ONLY,"69,50","50,00",L2963,,"190,00",EASY RIBBON,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
145,Optical,4,"180,00",LACOSTE - SEP 2024,E8787E1,M,Full,Optical,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,1,BLACK,CHINA ONLY,"92,50","67,00",L2964,,"250,00",PETIT PIQUÉ,Rectangle,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
146,Optical,4,"180,00",LACOSTE - SEP 2024,E8787E1,M,Full,Optical,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,35,TRANSPARENT GREY,CHINA ONLY,"92,50","67,00",L2964,,"250,00",PETIT PIQUÉ,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
147,Optical,4,"180,00",LACOSTE - SEP 2024,E8787E1,M,Full,Optical,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,214,HAVANA,CHINA ONLY,"92,50","67,00",L2964,,"250,00",PETIT PIQUÉ,Rectangle,,tortoise,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
148,Optical,4,"180,00",LACOSTE - SEP 2024,E8787E1,M,Full,Optical,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,275,TRANSPARENT KHAKI,CHINA ONLY,"92,50","67,00",L2964,,"250,00",PETIT PIQUÉ,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
149,Optical,4,"160,00",LACOSTE - SEP 2024,E9007A1,M,Full,Optical,53-17-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,INJ-SILICONE,1,BLACK,CHINA ONLY,"82,00","59,00",L2965,,"220,00",STRIPES & PIPING,Rectangle,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
150,Optical,4,"160,00",LACOSTE - SEP 2024,E9007A1,M,Full,Optical,53-17-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,INJ-SILICONE,2,MATTE BLACK,CHINA ONLY,"82,00","59,00",L2965,,"220,00",STRIPES & PIPING,Rectangle,,black,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
151,Optical,4,"160,00",LACOSTE - SEP 2024,E9007A1,M,Full,Optical,53-17-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,INJ-SILICONE,301,GREEN,CHINA ONLY,"82,00","59,00",L2965,,"220,00",STRIPES & PIPING,Rectangle,,green,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
152,Optical,4,"160,00",LACOSTE - SEP 2024,E9007A1,M,Full,Optical,53-17-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,INJ-SILICONE,410,BLUE,CHINA ONLY,"82,00","59,00",L2965,,"220,00",STRIPES & PIPING,Rectangle,,blue,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
153,Optical,4,"185,00",LACOSTE - SEP 2024,E8982D1,M,Full,Optical,50-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,1,BLACK,CHINA ONLY,"95,50","69,00",L2966,,"260,00",THE LINE,Rectangle,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
154,Optical,4,"185,00",LACOSTE - SEP 2024,E8982D1,M,Full,Optical,50-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,210,STRIPED BROWN,CHINA ONLY,"95,50","69,00",L2966,,"260,00",THE LINE,Rectangle,,brown,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
155,Optical,4,"185,00",LACOSTE - SEP 2024,E8982D1,M,Full,Optical,50-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,230,DARK HAVANA,CHINA ONLY,"95,50","69,00",L2966,,"260,00",THE LINE,Rectangle,,tortoise,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
156,Optical,4,"185,00",LACOSTE - SEP 2024,E8982D1,M,Full,Optical,50-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,275,STRIPED KHAKI,CHINA ONLY,"95,50","69,00",L2966,,"260,00",THE LINE,Rectangle,,beige,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
157,Sun,4,"185,00",LACOSTE - SEP 2024,E8997A1,M,Full,Sun,53-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,33,GUNMETAL,CHINA ONLY,"107,50","84,50",L265S,,"215,00",THE LINE,Rectangle,,grey,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
158,Sun,4,"185,00",LACOSTE - SEP 2024,E8997A1,M,Full,Sun,53-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,38,LIGHT GUNMETAL,CHINA ONLY,"107,50","84,50",L265S,,"215,00",THE LINE,Rectangle,,grey,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
159,Sun,4,"185,00",LACOSTE - SEP 2024,E8997A1,M,Full,Sun,53-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,712,LIGHT GOLD,CHINA ONLY,"107,50","84,50",L265S,,"215,00",THE LINE,Rectangle,,green,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
160,Sun,4,"185,00",LACOSTE - SEP 2024,E8997A1,M,Full,Sun,53-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,714,GOLD,CHINA ONLY,"107,50","84,50",L265S,,"215,00",THE LINE,Rectangle,,gold,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
161,Sun,4,"180,00",LACOSTE - SEP 2024,E8694E1,M,Full,Sun,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,1,BLACK/GOLD,CHINA ONLY,"104,50","82,50",L266S,,"210,00",PETIT PIQUÉ,Rectangle,,black,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
162,Sun,4,"180,00",LACOSTE - SEP 2024,E8694E1,M,Full,Sun,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,2,MATTE BLACK,CHINA ONLY,"104,50","82,50",L266S,,"210,00",PETIT PIQUÉ,Rectangle,,black,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
163,Sun,4,"180,00",LACOSTE - SEP 2024,E8694E1,M,Full,Sun,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,214,HAVANA/GOLD,CHINA ONLY,"104,50","82,50",L266S,,"210,00",PETIT PIQUÉ,Rectangle,,tortoise,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
164,Sun,4,"180,00",LACOSTE - SEP 2024,E8694E1,M,Full,Sun,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,301,GREEN/GUNMETAL,CHINA ONLY,"104,50","82,50",L266S,,"210,00",PETIT PIQUÉ,Rectangle,,green,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
165,Sun,4,"115,00",LACOSTE - SEP 2024,E8184C1,U,Full,Sun,57-16-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,2,MATTE BLACK,CHINA ONLY,"67,50","52,50",L6039S,,"135,00",STRIPES & PIPING,Oval,,black,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
166,Sun,4,"115,00",LACOSTE - SEP 2024,E8184C1,U,Full,Sun,57-16-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,214,HAVANA,CHINA ONLY,"67,50","52,50",L6039S,,"135,00",STRIPES & PIPING,Oval,,tortoise,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
167,Sun,4,"115,00",LACOSTE - SEP 2024,E8184C1,U,Full,Sun,57-16-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,301,MATTE GREEN,CHINA ONLY,"67,50","52,50",L6039S,,"135,00",STRIPES & PIPING,Oval,,grey,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
168,Sun,4,"115,00",LACOSTE - SEP 2024,E8184C1,U,Full,Sun,57-16-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,424,MATTE BLUE,CHINA ONLY,"67,50","52,50",L6039S,,"135,00",STRIPES & PIPING,Oval,,blue,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
169,Sun,4,"130,00",LACOSTE - SEP 2024,E8692C1,M,Full,Sun,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,1,BLACK,CHINA ONLY,"74,50","59,50",L6040S,,"150,00",EASY RIBBON,Rectangle,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
170,Sun,4,"130,00",LACOSTE - SEP 2024,E8692C1,M,Full,Sun,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,35,TRANSPARENT GREY,CHINA ONLY,"74,50","59,50",L6040S,,"150,00",EASY RIBBON,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
171,Sun,4,"130,00",LACOSTE - SEP 2024,E8692C1,M,Full,Sun,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,210,TRANSPARENT BROWN,CHINA ONLY,"74,50","59,50",L6040S,,"150,00",EASY RIBBON,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
172,Sun,4,"130,00",LACOSTE - SEP 2024,E8692C1,M,Full,Sun,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,214,HAVANA,CHINA ONLY,"74,50","59,50",L6040S,,"150,00",EASY RIBBON,Rectangle,,tortoise,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
173,Sun,4,"130,00",LACOSTE - SEP 2024,E8692E1,M,Full,Sun,54-18-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,1,BLACK,CHINA ONLY,"74,50","59,50",L6041S,,"150,00",EASY RIBBON,Rectangle,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
174,Sun,4,"130,00",LACOSTE - SEP 2024,E8692E1,M,Full,Sun,54-18-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,2,MATTE BLACK,CHINA ONLY,"74,50","59,50",L6041S,,"150,00",EASY RIBBON,Rectangle,,black,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
175,Sun,4,"130,00",LACOSTE - SEP 2024,E8692E1,M,Full,Sun,54-18-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,214,HAVANA,CHINA ONLY,"74,50","59,50",L6041S,,"150,00",EASY RIBBON,Rectangle,,tortoise,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
176,Sun,4,"130,00",LACOSTE - SEP 2024,E8692E1,M,Full,Sun,54-18-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,410,TRANSPARENT BLUE,CHINA ONLY,"74,50","59,50",L6041S,,"150,00",EASY RIBBON,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
177,Sun,6,"150,00",LACOSTE - SEP 2024,E8915B1,M,Full,Sun,55-17-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,INJ-RUBBER,2,MATTE BLACK/GREY,CHINA ONLY,"84,50","67,50",L6042S,,"170,00",SPORT COLOR BLOCK,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
178,Sun,6,"150,00",LACOSTE - SEP 2024,E8915B1,M,Full,Sun,55-17-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,INJ-RUBBER,4,MATTE BLACK/PURPLE BLUE YELLOW,CHINA ONLY,"84,50","67,50",L6042S,,"170,00",SPORT COLOR BLOCK,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
179,Sun,6,"150,00",LACOSTE - SEP 2024,E8915B1,M,Full,Sun,55-17-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,INJ-RUBBER,275,MATTE KHAKI/BROWN MIIRROR,CHINA ONLY,"84,50","67,50",L6042S,,"170,00",SPORT COLOR BLOCK,Rectangle,,beige,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
180,Sun,6,"150,00",LACOSTE - SEP 2024,E8915B1,M,Full,Sun,55-17-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,INJ-RUBBER,424,MATTE BLUE/BLUE MIRROR,CHINA ONLY,"84,50","67,50",L6042S,,"170,00",SPORT COLOR BLOCK,Rectangle,,blue,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
181,Sun,4,"150,00",LACOSTE - SEP 2024,E8915C1,M,Full,Sun,56-18-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,INJ-RUBBER,2,MATTE BLACK/GREEN MIRROR,CHINA ONLY,"84,50","67,50",L6043S,,"170,00",SPORT COLOR BLOCK,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
182,Sun,4,"150,00",LACOSTE - SEP 2024,E8915C1,M,Full,Sun,56-18-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,INJ-RUBBER,301,MATTE GREEN/GREY,CHINA ONLY,"84,50","67,50",L6043S,,"170,00",SPORT COLOR BLOCK,Rectangle,,grey,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
183,Sun,4,"150,00",LACOSTE - SEP 2024,E8915C1,M,Full,Sun,56-18-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,INJ-RUBBER,424,MATTE BLUE/BLUE,CHINA ONLY,"84,50","67,50",L6043S,,"170,00",SPORT COLOR BLOCK,Rectangle,,blue,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
184,Sun,4,"150,00",LACOSTE - SEP 2024,E8915C1,M,Full,Sun,56-18-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,INJ-RUBBER,601,MATTE BURGUNDY/ORANGE MIRROR,CHINA ONLY,"84,50","67,50",L6043S,,"170,00",SPORT COLOR BLOCK,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
185,Sun,4,"170,00",LACOSTE - SEP 2024,E8917A1,F,Full,Sun,54-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,1,BLACK,CHINA ONLY,"97,50","77,00",L6044S,,"195,00",GEOMETRICAL COLOR BLOCK,Square,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
186,Sun,4,"170,00",LACOSTE - SEP 2024,E8917A1,F,Full,Sun,54-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,214,HAVANA,CHINA ONLY,"97,50","77,00",L6044S,,"195,00",GEOMETRICAL COLOR BLOCK,Square,,tortoise,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
187,Sun,4,"170,00",LACOSTE - SEP 2024,E8917A1,F,Full,Sun,54-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,272,HAVANA BEIGE,CHINA ONLY,"97,50","77,00",L6044S,,"195,00",GEOMETRICAL COLOR BLOCK,Square,,tortoise,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
188,Sun,4,"170,00",LACOSTE - SEP 2024,E8917A1,F,Full,Sun,54-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,410,BLUE,CHINA ONLY,"97,50","77,00",L6044S,,"195,00",GEOMETRICAL COLOR BLOCK,Square,,blue,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
189,Sun,4,"175,00",LACOSTE - SEP 2024,E8918B1,M,Full,Sun,54-19-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,1,BLACK,CHINA ONLY,"99,50","79,00",L6045S,,"200,00",THE LINE,Rectangle,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
190,Sun,4,"175,00",LACOSTE - SEP 2024,E8918B1,M,Full,Sun,54-19-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,218,HAVANA BLONDE,CHINA ONLY,"99,50","79,00",L6045S,,"200,00",THE LINE,Rectangle,,tortoise,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
191,Sun,4,"175,00",LACOSTE - SEP 2024,E8918B1,M,Full,Sun,54-19-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,230,DARK HAVANA,CHINA ONLY,"99,50","79,00",L6045S,,"200,00",THE LINE,Rectangle,,tortoise,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
192,Sun,4,"175,00",LACOSTE - SEP 2024,E8918B1,M,Full,Sun,54-19-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,410,TRANSPARENT BLUE,CHINA ONLY,"99,50","79,00",L6045S,,"200,00",THE LINE,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
193,Sun,4,"175,00",LACOSTE - SEP 2024,E8918C1,M,Full,Sun,52-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,6,BLACK/HAVANA,CHINA ONLY,"99,50","79,00",L6046S,POTENTIAL ADV STYLE,"200,00",THE LINE,Rectangle,,black,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
