Unnamed: 0,Collection,BrandLine,Material,StyleCode,GridValue,Style,Region,Size,Color,Month,Demand,Color_Base,Color_Finish,Is_Multicolor,OpticalOrSun,BrandName,Brand_Tier,Lookalike_ID,Date,Glasses,Sunglasses,Glasses_3m_avg,Sunglasses_3m_avg,Glasses_pct_change,Sunglasses_pct_change,Trend_acetate_frame_glasses,Trend_Calvin_Klein_frames,Trend_FSA_glasses,Trend_metal_frame_glasses,Trend_Lacoste_frames,Trend_Nike_frames
3055,KO,NIKE OPTICAL,43418,NIKE 4307,5418408,NIKE 4307/54/SATIN N,AMER,54,SATIN N,2024-04,162.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_43418,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
3056,KO,NIKE OPTICAL,43418,NIKE 4307,5418408,NIKE 4307/54/SATIN N,AMER,54,SATIN N,2024-05,145.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_43418,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
3057,KO,NIKE OPTICAL,43418,NIKE 4307,5418408,NIKE 4307/54/SATIN N,AMER,54,SATIN N,2024-06,139.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_43418,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
3058,KO,NIKE OPTICAL,43418,NIKE 4307,5418408,NIKE 4307/54/SATIN N,AMER,54,SATIN N,2024-07,137.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_43418,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
3059,KO,NIKE OPTICAL,43418,NIKE 4307,5418408,NIKE 4307/54/SATIN N,AMER,54,SATIN N,2024-08,133.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_43418,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
11136,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418410,NIKE CRESCENT I EV24,AMER,Unknown,,2023-09,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
15192,LA,LACOSTE OPTICAL,L2947,L2947,5418410,L2947/54/TRANSPARENT,AMER,54,TRANSPARENT,2023-09,0.0,crystal,shiny,0.0,Optical,Lacoste,Premium,Lacoste_crystal_L2947,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
11137,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418410,NIKE CRESCENT I EV24,AMER,Unknown,,2023-10,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
15193,LA,LACOSTE OPTICAL,L2947,L2947,5418410,L2947/54/TRANSPARENT,AMER,54,TRANSPARENT,2023-10,0.0,crystal,shiny,0.0,Optical,Lacoste,Premium,Lacoste_crystal_L2947,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
11138,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418410,NIKE CRESCENT I EV24,AMER,Unknown,,2023-11,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
15194,LA,LACOSTE OPTICAL,L2947,L2947,5418410,L2947/54/TRANSPARENT,AMER,54,TRANSPARENT,2023-11,0.0,crystal,shiny,0.0,Optical,Lacoste,Premium,Lacoste_crystal_L2947,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
11139,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418410,NIKE CRESCENT I EV24,AMER,Unknown,,2023-12,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
15195,LA,LACOSTE OPTICAL,L2947,L2947,5418410,L2947/54/TRANSPARENT,AMER,54,TRANSPARENT,2023-12,9.0,crystal,shiny,0.0,Optical,Lacoste,Premium,Lacoste_crystal_L2947,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
11140,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418410,NIKE CRESCENT I EV24,AMER,Unknown,,2024-01,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
15196,LA,LACOSTE OPTICAL,L2947,L2947,5418410,L2947/54/TRANSPARENT,AMER,54,TRANSPARENT,2024-01,105.0,crystal,shiny,0.0,Optical,Lacoste,Premium,Lacoste_crystal_L2947,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
11141,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418410,NIKE CRESCENT I EV24,AMER,Unknown,,2024-02,2.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
15197,LA,LACOSTE OPTICAL,L2947,L2947,5418410,L2947/54/TRANSPARENT,AMER,54,TRANSPARENT,2024-02,78.0,crystal,shiny,0.0,Optical,Lacoste,Premium,Lacoste_crystal_L2947,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
11142,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418410,NIKE CRESCENT I EV24,AMER,Unknown,,2024-03,90.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
15198,LA,LACOSTE OPTICAL,L2947,L2947,5418410,L2947/54/TRANSPARENT,AMER,54,TRANSPARENT,2024-03,78.0,crystal,shiny,0.0,Optical,Lacoste,Premium,Lacoste_crystal_L2947,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
11143,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418410,NIKE CRESCENT I EV24,AMER,Unknown,,2024-04,138.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
15199,LA,LACOSTE OPTICAL,L2947,L2947,5418410,L2947/54/TRANSPARENT,AMER,54,TRANSPARENT,2024-04,72.0,crystal,shiny,0.0,Optical,Lacoste,Premium,Lacoste_crystal_L2947,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
11144,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418410,NIKE CRESCENT I EV24,AMER,Unknown,,2024-05,41.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
15200,LA,LACOSTE OPTICAL,L2947,L2947,5418410,L2947/54/TRANSPARENT,AMER,54,TRANSPARENT,2024-05,68.0,crystal,shiny,0.0,Optical,Lacoste,Premium,Lacoste_crystal_L2947,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
11145,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418410,NIKE CRESCENT I EV24,AMER,Unknown,,2024-06,24.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
15201,LA,LACOSTE OPTICAL,L2947,L2947,5418410,L2947/54/TRANSPARENT,AMER,54,TRANSPARENT,2024-06,56.0,crystal,shiny,0.0,Optical,Lacoste,Premium,Lacoste_crystal_L2947,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
11146,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418410,NIKE CRESCENT I EV24,AMER,Unknown,,2024-07,13.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
15202,LA,LACOSTE OPTICAL,L2947,L2947,5418410,L2947/54/TRANSPARENT,AMER,54,TRANSPARENT,2024-07,41.0,crystal,shiny,0.0,Optical,Lacoste,Premium,Lacoste_crystal_L2947,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
11147,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418410,NIKE CRESCENT I EV24,AMER,Unknown,,2024-08,25.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
15203,LA,LACOSTE OPTICAL,L2947,L2947,5418410,L2947/54/TRANSPARENT,AMER,54,TRANSPARENT,2024-08,40.0,crystal,shiny,0.0,Optical,Lacoste,Premium,Lacoste_crystal_L2947,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
7440,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418415,CK19573/54/BLUE GREY,AMER,54,BLUE GREY,2023-09,140.0,grey,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_grey_43177,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
7441,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418415,CK19573/54/BLUE GREY,AMER,54,BLUE GREY,2023-10,99.0,grey,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_grey_43177,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
7442,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418415,CK19573/54/BLUE GREY,AMER,54,BLUE GREY,2023-11,92.0,grey,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_grey_43177,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
7443,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418415,CK19573/54/BLUE GREY,AMER,54,BLUE GREY,2023-12,121.0,grey,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_grey_43177,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
7444,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418415,CK19573/54/BLUE GREY,AMER,54,BLUE GREY,2024-01,106.0,grey,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_grey_43177,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
7445,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418415,CK19573/54/BLUE GREY,AMER,54,BLUE GREY,2024-02,129.0,grey,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_grey_43177,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
7446,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418415,CK19573/54/BLUE GREY,AMER,54,BLUE GREY,2024-03,125.0,grey,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_grey_43177,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
7447,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418415,CK19573/54/BLUE GREY,AMER,54,BLUE GREY,2024-04,127.0,grey,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_grey_43177,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
7448,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418415,CK19573/54/BLUE GREY,AMER,54,BLUE GREY,2024-05,161.0,grey,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_grey_43177,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
7449,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418415,CK19573/54/BLUE GREY,AMER,54,BLUE GREY,2024-06,111.0,grey,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_grey_43177,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
7450,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418415,CK19573/54/BLUE GREY,AMER,54,BLUE GREY,2024-07,129.0,grey,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_grey_43177,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
7451,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418415,CK19573/54/BLUE GREY,AMER,54,BLUE GREY,2024-08,102.0,grey,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_grey_43177,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
13920,LA,LACOSTE OPTICAL,46074,L2271,5418424,L2271/54/BLUE,AMER,54,BLUE,2023-09,35.0,blue,shiny,0.0,Optical,Lacoste,Premium,Lacoste_blue_46074,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
17328,LS,LACOSTE SUNS,L6032S,L6032S,5418424,L6032S/54/MATTE BLUE,AMER,54,MATTE BLUE,2023-09,0.0,blue,matte,0.0,Sun,Lacoste,Premium,Lacoste_blue_L6032S,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
13921,LA,LACOSTE OPTICAL,46074,L2271,5418424,L2271/54/BLUE,AMER,54,BLUE,2023-10,12.0,blue,shiny,0.0,Optical,Lacoste,Premium,Lacoste_blue_46074,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
17329,LS,LACOSTE SUNS,L6032S,L6032S,5418424,L6032S/54/MATTE BLUE,AMER,54,MATTE BLUE,2023-10,0.0,blue,matte,0.0,Sun,Lacoste,Premium,Lacoste_blue_L6032S,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
13922,LA,LACOSTE OPTICAL,46074,L2271,5418424,L2271/54/BLUE,AMER,54,BLUE,2023-11,19.0,blue,shiny,0.0,Optical,Lacoste,Premium,Lacoste_blue_46074,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
17330,LS,LACOSTE SUNS,L6032S,L6032S,5418424,L6032S/54/MATTE BLUE,AMER,54,MATTE BLUE,2023-11,0.0,blue,matte,0.0,Sun,Lacoste,Premium,Lacoste_blue_L6032S,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
13923,LA,LACOSTE OPTICAL,46074,L2271,5418424,L2271/54/BLUE,AMER,54,BLUE,2023-12,15.0,blue,shiny,0.0,Optical,Lacoste,Premium,Lacoste_blue_46074,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
17331,LS,LACOSTE SUNS,L6032S,L6032S,5418424,L6032S/54/MATTE BLUE,AMER,54,MATTE BLUE,2023-12,1.0,blue,matte,0.0,Sun,Lacoste,Premium,Lacoste_blue_L6032S,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
13924,LA,LACOSTE OPTICAL,46074,L2271,5418424,L2271/54/BLUE,AMER,54,BLUE,2024-01,15.0,blue,shiny,0.0,Optical,Lacoste,Premium,Lacoste_blue_46074,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
17332,LS,LACOSTE SUNS,L6032S,L6032S,5418424,L6032S/54/MATTE BLUE,AMER,54,MATTE BLUE,2024-01,5.0,blue,matte,0.0,Sun,Lacoste,Premium,Lacoste_blue_L6032S,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
13925,LA,LACOSTE OPTICAL,46074,L2271,5418424,L2271/54/BLUE,AMER,54,BLUE,2024-02,21.0,blue,shiny,0.0,Optical,Lacoste,Premium,Lacoste_blue_46074,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
17333,LS,LACOSTE SUNS,L6032S,L6032S,5418424,L6032S/54/MATTE BLUE,AMER,54,MATTE BLUE,2024-02,7.0,blue,matte,0.0,Sun,Lacoste,Premium,Lacoste_blue_L6032S,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
13926,LA,LACOSTE OPTICAL,46074,L2271,5418424,L2271/54/BLUE,AMER,54,BLUE,2024-03,20.0,blue,shiny,0.0,Optical,Lacoste,Premium,Lacoste_blue_46074,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
17334,LS,LACOSTE SUNS,L6032S,L6032S,5418424,L6032S/54/MATTE BLUE,AMER,54,MATTE BLUE,2024-03,7.0,blue,matte,0.0,Sun,Lacoste,Premium,Lacoste_blue_L6032S,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
13927,LA,LACOSTE OPTICAL,46074,L2271,5418424,L2271/54/BLUE,AMER,54,BLUE,2024-04,22.0,blue,shiny,0.0,Optical,Lacoste,Premium,Lacoste_blue_46074,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
17335,LS,LACOSTE SUNS,L6032S,L6032S,5418424,L6032S/54/MATTE BLUE,AMER,54,MATTE BLUE,2024-04,4.0,blue,matte,0.0,Sun,Lacoste,Premium,Lacoste_blue_L6032S,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
13928,LA,LACOSTE OPTICAL,46074,L2271,5418424,L2271/54/BLUE,AMER,54,BLUE,2024-05,18.0,blue,shiny,0.0,Optical,Lacoste,Premium,Lacoste_blue_46074,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
17336,LS,LACOSTE SUNS,L6032S,L6032S,5418424,L6032S/54/MATTE BLUE,AMER,54,MATTE BLUE,2024-05,3.0,blue,matte,0.0,Sun,Lacoste,Premium,Lacoste_blue_L6032S,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
13929,LA,LACOSTE OPTICAL,46074,L2271,5418424,L2271/54/BLUE,AMER,54,BLUE,2024-06,13.0,blue,shiny,0.0,Optical,Lacoste,Premium,Lacoste_blue_46074,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
17337,LS,LACOSTE SUNS,L6032S,L6032S,5418424,L6032S/54/MATTE BLUE,AMER,54,MATTE BLUE,2024-06,5.0,blue,matte,0.0,Sun,Lacoste,Premium,Lacoste_blue_L6032S,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
13930,LA,LACOSTE OPTICAL,46074,L2271,5418424,L2271/54/BLUE,AMER,54,BLUE,2024-07,11.0,blue,shiny,0.0,Optical,Lacoste,Premium,Lacoste_blue_46074,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
17338,LS,LACOSTE SUNS,L6032S,L6032S,5418424,L6032S/54/MATTE BLUE,AMER,54,MATTE BLUE,2024-07,8.0,blue,matte,0.0,Sun,Lacoste,Premium,Lacoste_blue_L6032S,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
13931,LA,LACOSTE OPTICAL,46074,L2271,5418424,L2271/54/BLUE,AMER,54,BLUE,2024-08,15.0,blue,shiny,0.0,Optical,Lacoste,Premium,Lacoste_blue_46074,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
17339,LS,LACOSTE SUNS,L6032S,L6032S,5418424,L6032S/54/MATTE BLUE,AMER,54,MATTE BLUE,2024-08,3.0,blue,matte,0.0,Sun,Lacoste,Premium,Lacoste_blue_L6032S,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
11160,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418802,NIKE CRESCENT I EV24,AMER,Unknown,,2023-09,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
11161,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418802,NIKE CRESCENT I EV24,AMER,Unknown,,2023-10,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
11162,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418802,NIKE CRESCENT I EV24,AMER,Unknown,,2023-11,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
11163,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418802,NIKE CRESCENT I EV24,AMER,Unknown,,2023-12,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
11164,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418802,NIKE CRESCENT I EV24,AMER,Unknown,,2024-01,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
11165,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418802,NIKE CRESCENT I EV24,AMER,Unknown,,2024-02,1.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
11166,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418802,NIKE CRESCENT I EV24,AMER,Unknown,,2024-03,14.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
11167,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418802,NIKE CRESCENT I EV24,AMER,Unknown,,2024-04,21.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
11168,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418802,NIKE CRESCENT I EV24,AMER,Unknown,,2024-05,27.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
11169,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418802,NIKE CRESCENT I EV24,AMER,Unknown,,2024-06,19.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
11170,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418802,NIKE CRESCENT I EV24,AMER,Unknown,,2024-07,9.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
11171,KS,NIKE SUN,NKEV24017,NIKE CRESCENT I EV24,5418802,NIKE CRESCENT I EV24,AMER,Unknown,,2024-08,4.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24017,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
7452,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418970,CK19573/54/SHINY CRY,AMER,54,SHINY CRY,2023-09,147.0,crystal,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_crystal_43177,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
7453,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418970,CK19573/54/SHINY CRY,AMER,54,SHINY CRY,2023-10,120.0,crystal,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_crystal_43177,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
7454,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418970,CK19573/54/SHINY CRY,AMER,54,SHINY CRY,2023-11,92.0,crystal,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_crystal_43177,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
7455,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418970,CK19573/54/SHINY CRY,AMER,54,SHINY CRY,2023-12,117.0,crystal,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_crystal_43177,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
7456,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418970,CK19573/54/SHINY CRY,AMER,54,SHINY CRY,2024-01,129.0,crystal,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_crystal_43177,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
7457,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418970,CK19573/54/SHINY CRY,AMER,54,SHINY CRY,2024-02,172.0,crystal,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_crystal_43177,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
7458,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418970,CK19573/54/SHINY CRY,AMER,54,SHINY CRY,2024-03,160.0,crystal,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_crystal_43177,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
7459,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418970,CK19573/54/SHINY CRY,AMER,54,SHINY CRY,2024-04,179.0,crystal,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_crystal_43177,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
7460,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418970,CK19573/54/SHINY CRY,AMER,54,SHINY CRY,2024-05,285.0,crystal,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_crystal_43177,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
7461,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418970,CK19573/54/SHINY CRY,AMER,54,SHINY CRY,2024-06,145.0,crystal,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_crystal_43177,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
7462,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418970,CK19573/54/SHINY CRY,AMER,54,SHINY CRY,2024-07,141.0,crystal,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_crystal_43177,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
7463,KP,CALVIN KLEIN OPTICAL,43177,CK19573,5418970,CK19573/54/SHINY CRY,AMER,54,SHINY CRY,2024-08,162.0,crystal,shiny,0.0,Optical,Calvin Klein,Premium,Calvin Klein_crystal_43177,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
3372,KO,NIKE OPTICAL,45678,NIKE 6079AF,5419007,NIKE 6079AF/54/BLACK,AMER,54,BLACK,2023-09,0.0,black,shiny,0.0,Optical,Nike,Sport,Nike_black_45678,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
